"Y01","Account_Type","Additional_Seats","Age","Arrival_Time","Auto_Renew_STH","Concession_Total","DistA","Educational_Level","Favorite_Caps_Player","Favorite_Sport","Favorite_Team","First_Year_STH","HouseHold_Income_True","Job_Sector","Marital","Mode_Of_Transport","Most_Purch_Concession","Mult_Loc","Net_Worth_True","Num_Children","NumSeats","PerSold","PerTransf","PerUsed","Rejoined_STH","Rep_Calls","Rep_Name","Rep_Visits","Sex","Spent_Other_Teams","STH_Attended","Survey_Comp","Team_B_STH","Team_C_STH","Team_Network_Sub","Team_Store_Total","Tenure","Ticket_Form","Total_Spent","Weekday_Attended","Weekday_Sold","Weekend_Attended","Weekend_Sold","Region"
1,"Personal",0,71,60,"Yes",854.06,36,"AD","John Carlson","NHL","Washington Capitals",2004,150000,"Gov","M","Public","Other","No",1050000,0,2,0.213704768,0.027997957,0.373274631,FALSE,70,"Emma",13,"M",1978.825,6,0.25,"No","No","No",729,21,"Physical",3561.885,0.502836879,0.497163121,0.37,0.064,"DCArea"
1,"Personal",0,82,60,"Yes",1294.38,249,"PHD","Logan Thompson","NHL","Washington Capitals",2014,80000,"Finance","M","Car","Hot Dog","No",1200000,1,4,0.055704501,0.094122857,0.096770478,FALSE,69,"Emma",20,"M",2102.5125,4,0.34,"Yes","No","Yes",387.63,11,"Physical",3784.5225,0.556737589,0.443262411,0.46,0.085,"South"
1,"Personal",0,90,15,"Yes",1266.42,32,"SC","Nic Dowd","NHL","Washington Capitals",1995,110000,"Gov","M","Car","Hot Dog","No",1550000,0,4,0.009838564,0.010550789,0.649385459,FALSE,52,"Frank",27,"M",2309.48,3,0,"No","No","No",1043.06,30,"Digital",4618.96,0.545390071,0.454609929,0.97,0.001,"DCArea"
1,"Personal",0,35,30,"Yes",793.83,2,"BD","Connor McMichael","NHL","Washington Capitals",2009,105000,"Manufact","D","Car","Popcorn","No",4e+05,0,2,0.010273544,0.163901071,0.797420245,FALSE,52,"Frank",15,"M",992.2875,2,0,"No","No","No",0,16,"Digital",1786.1175,0.526241135,0.473758865,0.23,0.004,"DCArea"
1,"Shared",0,72,30,"No",1135.76,35,"BD","Nicklas Backstrom","NHL","Washington Capitals",2012,120000,"Retail","M","Public","Popcorn","No",2500000,0,4,0.072785584,0.042713432,0.764994903,FALSE,48,"Frank",19.5,"M",1997.325,1,0.53,"No","No","No",462.1,13,"Digital",3595.185,0.817730496,0.182269504,0.93,0.192,"DCArea"
1,"Personal",0,51,30,"Yes",897.51,32,"PHD","Alexander Ovechkin","NHL","Washington Capitals",2009,135000,"Finance","M","Public","Beer","No",5e+05,0,2,0.467751433,0.098715281,0.601988192,FALSE,51.80614571,"Frank",11.5,"M",0,1,0.06,"No","No","No",556.67,16,"Digital",1454.18,0.960992908,0.039007092,0.56,0.411,"DCArea"
1,"Personal",0,66,30,"Yes",938.1,27,"SC","Anthony Beauvillier","NHL","Washington Capitals",2012,90000,"Gov","M","Public","Beer","No",2400000,1,2,0,0.3,0.98,FALSE,78,"David",20,"M",1741.2375,3,0,"No","No","No",454.89,13,"Digital",3134.2275,0.94964539,0.05035461,0.62,0.087,"DCArea"
1,"Personal",0,29,30,"Yes",947.11,85,"AD","T.J. Oshie","NHL","Washington Capitals",2018,55000,"Finance","M","Public","Popcorn","No",6e+05,2,2,0.085002842,0.276146271,0.68280343,FALSE,29,"Other",4.5,"M",0,1,0.72,"No","No","Yes",241.54,7,"Digital",1188.65,0.654609929,0.345390071,0.83,0.078,"South"
1,"Personal",18,63,30,"No",2521.89,32,"AD","Nic Dowd","NHL","Washington Capitals",1996,85000,"Finance","M","Car","Beer","Other",1700000,3,10,0.249,0.17,0.81,FALSE,41,"Frank",20,"F",0,3,1,"No","No","No",1010.4,29,"Digital",3532.29,0,0,1,0,"DCArea"
1,"Personal",19,88,30,"No",2521.89,32,"AD","Alexander Ovechkin","NHL","Washington Capitals",1996,85000,"Gov","M","Car","Beer","Other",1700000,3,9,0.244,0.165,0.856,FALSE,41,"Frank",20,"F",0,3,0.37,"No","Yes","No",1010.4,29,"Digital",3532.29,0,1,1,0,"DCArea"
1,"Personal",19,88,30,"No",2521.89,32,"BD","Alexander Ovechkin","Other","Washington Capitals",1996,140000,"Gov","M","Car","Beer","Other",1700000,3,9,0.162,0.238,0.427,FALSE,41,"Frank",20,"F",0,3,0.37,"No","No","No",1010.4,29,"Digital",3532.29,0,1,1,0,"DCArea"
1,"Personal",0,94,15,"Yes",1327.43,35,"MD","Anthony Beauvillier","NHL","Washington Capitals",2012,125000,"Tech","D","Uber/Taxi","Beer","No",1e+06,1,4,0.046271248,0.038771073,0.639579148,FALSE,38.33300756,"David",13,"F",500,1,0,"No","No","Yes",458.95,13,"Digital",2286.38,0.812765957,0.187234043,0.54,0.051,"DCArea"
1,"Personal",0,77,45,"Yes",693.79,251,"HS","Nicklas Backstrom","Other","Washington Capitals",2021,145000,"Tech","M","Uber/Taxi","Hot Dog","No",3150000,0,2,0.17676604,0.019165113,0.93,FALSE,70.09601234,"Grace",6,"M",0,1,0,"No","No","No",145.55,4,"Physical",839.34,0.736879433,0.263120567,0.72,0.2,"South"
1,"Personal",0,73,30,"Yes",1075.7,32,"HS","Tom Wilson","NHL","Washington Capitals",2018,40000,"Tech","M","Car","Hot Dog","No",1800000,0,4,0.013406701,0.01,0.705014491,FALSE,65.85223796,"Frank",12.5,"M",1075.7,3,0.23,"Yes","No","Yes",0,7,"Digital",2151.4,0.759574468,0.240425532,0.8,0.013,"DCArea"
1,"Personal",0,76,30,"Yes",1212.38,1,"HS","Dylan Strome","NHL","Washington Capitals",1991,70000,"Gov","D","Car","Peanuts","No",3850000,1,4,0.065610628,0.036325175,0.84840434,FALSE,43,"David",16,"M",1515.475,2,0.28,"No","No","Yes",0,34,"Physical",2727.855,0.69929078,0.30070922,0.34,0.085,"DCArea"
1,"Business",0,82,0,"Yes",889.08,39,"AD","Alexander Ovechkin","Other","Washington Capitals",2008,110000,"Gov","M","Car","Soda","No",1250000,2,2,0.038307898,0.028615287,0.84,FALSE,70,"Frank",27,"M",1923.015,2,0.52,"Yes","Yes","No",2956.95,17,"Digital",5769.045,0.465957447,0.534042553,0.54,0.01,"DCArea"
1,"Personal",0,75,60,"Yes",1138.37,38,"MD","Alexander Ovechkin","Other","Washington Capitals",1995,135000,"Gov","M","Other","Specialty","No",2e+06,1,4,0.012677058,0.101206002,0.353537007,FALSE,62,"David",21.5,"M",2181.71,5,0.12,"No","No","No",1043.34,30,"Physical",4363.42,0.657446809,0.342553191,0.59,0.031,"DCArea"
0,"Business",8,31,45,"Yes",2167,32,"BD","Alexander Ovechkin","NHL","Other",2020,65000,"Tech","M","Car","Hot Dog","Other",1050000,4,7,0.83,0,0.601,TRUE,67.97413201,"Ivy",11.5,"M",0,1,0.44,"Yes","No","Yes",114.91,1,"Digital",2281.91,1,0,1,0,"West"
0,"Business",7,31,45,"Yes",2167,32,"BD","Alexander Ovechkin","Other","Other",2020,65000,"Tech","M","Car","Hot Dog","Other",1250000,4,8,0.87,0,0.756,TRUE,59.00880368,"Ivy",11.5,"M",0,1,0.44,"Yes","No","Yes",114.91,1,"Digital",2281.91,1,0,1,0,"West"
1,"Business",0,87,45,"Yes",1912.25,1,"SC","Dylan Strome","NHL","Washington Capitals",1986,135000,"Finance","M","Uber/Taxi","Beer","No",2150000,1,6,0.272129782,0.026528303,0.987996293,FALSE,59,"Emma",24,"M",1634.43,4,0.36,"Yes","No","No",1356.61,39,"Digital",4903.29,0.858865248,0.141134752,1,0.373,"DCArea"
1,"Personal",0,30,15,"Yes",997.33,247,"BD","Sonny Milano","NHL","Washington Capitals",2022,115000,"Gov","M","Uber/Taxi","Popcorn","No",450000,3,4,0.049243903,0.102361684,0.89,FALSE,59.99564006,"Ivy",5,"M",0,3,0.22,"Yes","No","No",0,3,"Digital",997.33,0.539716312,0.460283688,1,0.178,"South"
1,"Personal",0,33,60,"Yes",1746.29,2,"HS","Logan Thompson","NHL","Washington Capitals",2015,1e+05,"Health","D","Public","Soda","No",9e+05,1,8,0.040529043,0.014636021,0.640815342,TRUE,59.85850634,"Grace",14,"M",1876.01,2,0.15,"No","No","Yes",129.72,1,"Digital",3752.02,0.824113475,0.175886525,0.88,0.067,"DCArea"
1,"Personal",0,53,30,"Yes",906.13,3,"SC","Trevor van Riemsdyk","NHL","Washington Capitals",1992,80000,"Finance","M","Car","Hot Dog","No",2050000,4,2,0.003473393,0.187386074,0.633626212,FALSE,69,"Frank",13,"M",2265.325,4,0.32,"No","No","Yes",0,33,"Digital",3171.455,0.604964539,0.395035461,0.38,0.046,"DCArea"
1,"Personal",0,53,15,"Yes",1381.25,85,"HS","John Carlson","NHL","New Jersey Devils",1991,120000,"Tech","M","Uber/Taxi","Hot Dog","No",2400000,3,4,0.14433802,0.102985476,0.145975242,FALSE,72,"David",21,"M",1726.5625,3,0.51,"No","Yes","No",0,34,"Digital",3107.8125,0.465957447,0.534042553,0.79,0.103,"Northeast"
1,"Personal",0,89,45,"Yes",693.18,135,"AD","Nicklas Backstrom","NHL","Philadelphia Flyers",2022,110000,"Gov","M","Car","Beer","No",1700000,1,2,0.020908868,0.050446455,0.720605058,FALSE,67.64880397,"Frank",8.5,"M",1366.475,1,0,"No","No","Yes",0,3,"Digital",2059.655,0.919858156,0.080141844,0.89,0.096,"Northeast"
0,"Personal",0,86,30,"Yes",871.84,240,"BD","Sonny Milano","Other","Other",2016,90000,"Gov","M","Other","Specialty","No",1050000,1,2,0.004962639,0.032121031,0.05282795,FALSE,21,"David",7,"M",500,1,0.46,"Yes","No","No",299.17,9,"Digital",1671.01,0.482978723,0.517021277,0.05,0.01,"South"
0,"Personal",0,84,30,"Yes",923.99,206,"HS","Tom Wilson","NHL","Washington Capitals",2002,160000,"Manufact","M","Car","Hot Dog","No",3050000,0,2,0.006837957,0.073776921,0.029920898,FALSE,73,"David",20,"M",2151.1625,2,0.45,"No","No","Yes",796.94,23,"Digital",3872.0925,0.518439716,0.481560284,0.95,0.088,"South"
1,"Personal",0,62,0,"Yes",2841.24,3,"AD","Alexander Ovechkin","NHL","Washington Capitals",2005,125000,"Tech","M","Uber/Taxi","Beer","No",2750000,1,8,0.025556543,0.080329541,0.772739795,FALSE,52,"David",43,"M",3179.42,3,0,"No","No","No",3517.6,20,"Digital",9538.26,0.65177305,0.34822695,0.42,0.08,"DCArea"
1,"Personal",0,85,45,"Yes",1120.4,32,"SC","Tom Wilson","NHL","Washington Capitals",1983,60000,"Edu","M","Public","Popcorn","No",650000,1,2,0.00196235,0.015741592,0.505049014,FALSE,73,"David",39,"M",0,3,0.43,"No","No","Yes",7283.43,42,"Digital",8403.83,0.982269504,0.017730496,0.91,0.055,"DCArea"
1,"Personal",0,71,60,"Yes",681.17,252,"MD","Andrew Mangiapane","NHL","Other",2023,90000,"Finance","M","Public","Hot Dog","No",3e+06,0,2,1,0,0.701099507,FALSE,69.28379699,"Ivy",4.5,"M",0,2,0.5,"No","No","Yes",0,2,"Digital",681.17,0.541134752,0.458865248,0.98,0.173,"South"
1,"Personal",0,59,15,"No",885.95,28,"AD","Alexander Ovechkin","NHL","Washington Capitals",2000,60000,"Gov","S","Car","Soda","No",3550000,1,2,0.031925701,0.033183754,0.405336535,FALSE,76.68245717,"David",11.5,"M",1107.4375,0,0.46,"Yes","No","No",0,25,"Digital",1993.3875,0.584397163,0.415602837,0.81,0.038,"DCArea"
1,"Personal",0,67,60,"Yes",870.46,197,"AD","Nicklas Backstrom","NHL","New Jersey Devils",1993,120000,"Finance","M","Car","Burger","No",6e+05,0,2,0.028997342,0.010468322,0.155616033,FALSE,24,"David",11.5,"M",1088.075,1,0.49,"No","No","Yes",0,32,"Digital",1958.535,0.495744681,0.504255319,0.72,0.058,"Northeast"
1,"Personal",0,83,45,"Yes",893.51,32,"BD","John Carlson","Other","Other",1995,95000,"Manufact","M","Public","Hot Dog","No",3050000,0,2,0.030229921,0.065781712,0.180632867,FALSE,55,"Emma",18.5,"M",500,1,0.2,"No","No","No",1040.38,30,"Digital",2433.89,0.909929078,0.090070922,0.88,0.058,"West"
1,"Shared",0,89,60,"Yes",920.32,85,"PHD","Andrew Mangiapane","NHL","New Jersey Devils",2007,120000,"Finance","D","Car","Hot Dog","No",1450000,0,2,0.110722016,0.01,0.95,FALSE,75,"Frank",13,"M",0,3,0.34,"No","No","No",0,18,"Digital",920.32,0.446099291,0.553900709,0.87,0.125,"South"
0,"Shared",0,89,15,"No",1015.45,132,"AD","Tom Wilson","NHL","Washington Capitals",2023,1e+05,"Gov","M","Public","Burger","No",1700000,1,4,0.012236531,0.05923967,0.112744285,FALSE,64,"Alice",13,"F",1396.6625,2,0.2,"No","No","Yes",101.88,2,"Physical",2513.9925,0.824822695,0.175177305,0.43,0.081,"Midwest"
1,"Personal",0,24,30,"No",803.05,32,"AD","Trevor van Riemsdyk","NHL","Washington Capitals",2021,25000,"Finance","M","Car","Specialty","No",550000,0,2,0.055520543,0.11155174,0.703571391,FALSE,78,"Grace",13,"M",0,3,0.16,"No","Yes","No",146.39,4,"Physical",949.44,0.55035461,0.44964539,0.99,0.012,"DCArea"
0,"Personal",0,78,30,"Yes",872.98,132,"HS","Dylan Strome","Other","Other",2006,1e+05,"Manufact","U","Public","Beer","No",7e+05,0,2,0.088607927,0.019125222,0.121659484,FALSE,64,"Emma",11.5,"M",0,1,0.13,"No","No","No",659.65,19,"Digital",1532.63,0.407092199,0.592907801,0.76,0.044,"West"
0,"Personal",0,61,30,"Yes",1275.39,85,"SC","Alexander Ovechkin","NHL","Washington Capitals",2013,90000,"Finance","M","Car","Beer","No",450000,1,4,0.035698741,0.024731708,0.119609706,FALSE,24,"Emma",16,"M",2118.325,3,0.23,"No","No","No",419.27,12,"Digital",3812.985,0.833333333,0.166666667,0.86,0.05,"Midwest"
1,"Personal",0,71,15,"Yes",963.29,187,"AD","Alexander Ovechkin","NHL","New Jersey Devils",2016,110000,"Tech","M","Uber/Taxi","Popcorn","No",9e+05,1,4,0.046347689,0.068117471,0.320323359,FALSE,36.83605341,"Grace",10,"M",1204.1125,2,0.4,"No","Yes","No",0,9,"Digital",2167.4025,0.70141844,0.29858156,0.67,0.112,"Northeast"
1,"Shared",0,90,30,"Yes",946.96,124,"BD","Nic Dowd","Other","Philadelphia Flyers",1998,65000,"Finance","D","Public","Peanuts","No",1400000,0,2,0.033350366,0.025614762,0.010685298,FALSE,65,"David",29,"M",500,3,0.4,"No","No","No",4678.42,27,"Physical",6125.38,0.429787234,0.570212766,0.64,0.024,"Northeast"
1,"Shared",0,52,-60,"Yes",867.46,120,"HS","T.J. Oshie","NHL","Philadelphia Flyers",2018,45000,"Tech","M","Public","Soda","No",2150000,4,2,0.037288078,0.011881223,0.96,FALSE,66,"David",16,"M",1400.15,1,0.59,"Yes","No","Yes",252.66,7,"Physical",2520.27,0.769503546,0.230496454,0.71,0.044,"Northeast"
1,"Personal",0,18,15,"Yes",528.43,2,"AD","Alexander Ovechkin","NHL","Washington Capitals",2025,95000,"Tech","M","Car","Popcorn","No",650000,0,1,0.012020111,0.267534035,0.93980262,FALSE,78,"Grace",9,"M",0,1,0,"Yes","Yes","No",67.89,1,"Digital",596.32,0.778014184,0.221985816,0.99,0.048,"DCArea"
1,"Personal",0,64,15,"Yes",1438.12,32,"BD","Nicklas Backstrom","NHL","Washington Capitals",2002,75000,"Gov","M","Other","Hot Dog","No",3900000,0,4,0.040509191,0.247356859,0.452425653,FALSE,49,"Frank",13,"M",5440.17,5,0.39,"Yes","No","No",4002.05,23,"Physical",10880.34,0.694326241,0.305673759,0.72,0.031,"DCArea"
1,"Personal",0,30,30,"Yes",982.95,131,"PHD","Alexander Ovechkin","NHL","Philadelphia Flyers",2013,40000,"Gov","M","Uber/Taxi","Popcorn","No",9e+05,3,2,0.072262489,0.01167405,0.74,FALSE,72,"Frank",15,"M",1228.6875,3,0.33,"Yes","No","No",0,12,"Physical",2211.6375,0.75248227,0.24751773,1,0.048,"Northeast"
1,"Shared",0,38,30,"Yes",1916.98,85,"BD","T.J. Oshie","NHL","Washington Capitals",2024,75000,"Tech","D","Car","Specialty","No",7e+05,1,6,0.00686808,0.198188361,0.784560384,FALSE,69,"Ivy",8,"M",0,3,0.06,"No","No","Yes",0,1,"Digital",1916.98,0.582978723,0.417021277,0.43,0.076,"South"
1,"Shared",0,71,45,"Yes",787.26,120,"BD","Nic Dowd","NHL","Philadelphia Flyers",1995,70000,"Finance","M","Public","Hot Dog","No",1600000,0,2,0.024437136,0.01,0.107751097,FALSE,64,"Emma",21,"M",2283.8625,1,0.18,"No","Yes","No",1039.83,30,"Digital",4110.9525,0.480141844,0.519858156,0.99,0.024,"Northeast"
1,"Personal",0,99,30,"Yes",817.74,2,"BD","T.J. Oshie","Other","Washington Capitals",2020,40000,"Tech","D","Uber/Taxi","Beer","No",1700000,0,2,1,0,0.843942231,FALSE,72.88363756,"Other",6,"M",0,5,0.5,"Yes","No","No",184.41,5,"Physical",1002.15,0.14751773,0.85248227,0.22,0.414,"DCArea"
1,"Personal",0,65,45,"Yes",1452.47,135,"BD","Alexander Ovechkin","Other","Philadelphia Flyers",1999,135000,"Tech","M","Uber/Taxi","Beer","No",2350000,0,4,0.004854892,0.10900108,0.1766834,FALSE,67,"Emma",16,"M",0,4,0.2,"No","No","No",905.13,26,"Digital",2357.6,0.525531915,0.474468085,0.55,0.025,"Northeast"
1,"Personal",0,68,60,"Yes",866.74,132,"MD","Nicklas Backstrom","Other","Philadelphia Flyers",1992,60000,"Gov","M","Uber/Taxi","Beer","No",2100000,1,2,0.18009676,0.040184546,0.094684945,FALSE,76,"Frank",13,"M",1005.255,3,0.36,"Yes","Yes","Yes",1143.77,33,"Digital",3015.765,0.464539007,0.535460993,0.81,0.132,"Northeast"
1,"Personal",0,50,60,"Yes",1860.23,80,"HS","Alexander Ovechkin","NHL","Washington Capitals",2002,90000,"Edu","M","Car","Burger","No",750000,2,6,0.027125314,0.005530899,0.033366461,FALSE,73.81521341,"Emma",19,"M",500,3,0.48,"No","Yes","Yes",803.47,23,"Physical",3163.7,0.687234043,0.312765957,0.77,0.076,"South"
1,"Personal",0,28,30,"Yes",842.3,120,"PHD","Nic Dowd","NHL","Philadelphia Flyers",2022,90000,"Gov","M","Other","Specialty","No",50000,3,2,0.051900263,0.13336357,0.769144083,FALSE,74,"Emma",7.5,"M",0,3,0.43,"No","No","No",120.76,3,"Digital",963.06,0.780851064,0.219148936,1,0.062,"Northeast"
1,"Personal",0,93,-60,"Yes",779.03,28,"BD","Connor McMichael","Other","Washington Capitals",1988,85000,"Finance","M","Uber/Taxi","Specialty","No",1150000,1,2,0.264796108,0.031920822,0.93,FALSE,23,"Frank",16,"M",1031.37,1,0.24,"Yes","No","No",1283.71,37,"Digital",3094.11,0.7,0.3,0.74,0.314,"DCArea"
1,"Personal",0,52,30,"Yes",725.37,32,"HS","Alexander Ovechkin","Other","Washington Capitals",1998,45000,"Gov","D","Car","Beer","No",150000,2,2,0.054255832,0.184750123,0.935669013,FALSE,42,"David",20,"F",2079.075,1,0.44,"No","Yes","No",937.89,27,"Digital",3742.335,0.581560284,0.418439716,0.4,0.237,"DCArea"
1,"Personal",0,75,-15,"Yes",1059.58,3,"BD","Dylan Strome","Other","Washington Capitals",2006,95000,"Finance","M","Car","Beer","No",2600000,2,4,0.014168696,0.01,0.647889462,FALSE,71,"Emma",19.5,"M",2154.5375,2,0.46,"No","No","No",664.05,19,"Digital",3878.1675,0.684397163,0.315602837,0.66,0.117,"DCArea"
1,"Personal",0,89,0,"Yes",927.25,36,"PHD","John Carlson","NHL","Washington Capitals",2025,1e+05,"Tech","M","Car","Hot Dog","No",7e+05,0,2,0.133459178,0.051154518,0.796479245,FALSE,65,"Alice",7,"M",0,1,0.18,"Yes","Yes","Yes",71.87,1,"Physical",999.12,0.85177305,0.14822695,0.3,0.195,"DCArea"
1,"Personal",0,77,60,"Yes",1478.9,201,"SC","Pierre-Luc Dubois","Other","New Jersey Devils",2009,140000,"Gov","M","Uber/Taxi","Beer","No",2100000,2,4,0.105821628,0.042656272,0.175706227,FALSE,48,"Frank",32,"M",2137.555,1,0.19,"No","No","No",2796.21,16,"Physical",6412.665,0.945390071,0.054609929,0.68,0.058,"Northeast"
1,"Personal",0,87,15,"Yes",1221.62,32,"BD","T.J. Oshie","NHL","Washington Capitals",1999,40000,"Finance","S","Public","Beer","No",4400000,1,4,0.05950692,0.073150638,0.352147978,FALSE,51,"Emma",22,"M",2049.37,4,0,"Yes","No","No",827.75,26,"Digital",4098.74,0.564539007,0.435460993,0.54,0.119,"DCArea"
1,"Personal",0,20,45,"No",1096.06,198,"BD","Sonny Milano","NHL","New Jersey Devils",2025,60000,"Gov","S","Uber/Taxi","Popcorn","No",450000,0,4,0.022434179,0.028758267,0.758515771,FALSE,41.19842144,"Alice",7.5,"M",0,1,0.08,"No","Yes","Yes",93.36,1,"Digital",1189.42,0.609929078,0.390070922,0.8,0.06,"Northeast"
1,"Shared",0,75,30,"No",685.34,37,"SC","Matt Roy","NHL","Washington Capitals",1999,145000,"Tech","M","Public","Burger","No",2600000,0,2,0.014123327,0.286140564,0.657358844,FALSE,63,"Frank",8,"M",0,5,0,"No","No","No",0,26,"Digital",685.34,0.890070922,0.109929078,0.66,0.001,"DCArea"
1,"Personal",0,79,30,"Yes",774.56,32,"HS","Alexander Ovechkin","Other","Washington Capitals",2012,45000,"Gov","M","Uber/Taxi","Hot Dog","No",1850000,1,2,0.107100668,0.01,0.742551547,FALSE,63.66437607,"Emma",17,"M",1536.5125,4,0.31,"No","No","No",454.65,13,"Digital",2765.7225,0.590780142,0.409219858,0.53,0.068,"DCArea"
1,"Shared",0,58,30,"No",1724.84,1,"AD","Alexander Alexeyev","NHL","Washington Capitals",2021,80000,"Finance","M","Uber/Taxi","Soda","No",950000,1,8,1,0,0.963805043,FALSE,72,"Other",20,"F",2408.5375,3,0.38,"Yes","No","Yes",201.99,4,"Digital",4335.3675,0.884397163,0.115602837,0.79,0.364,"DCArea"
1,"Business",0,56,60,"Yes",1305.29,38,"SC","Ryan Leonard","NHL","Washington Capitals",1997,60000,"Gov","M","Uber/Taxi","Soda","No",2600000,1,4,0.025453653,0.019090274,0.372699746,FALSE,46,"David",16,"M",500,1,0,"No","No","No",972.14,28,"Digital",2777.43,0.785106383,0.214893617,0.84,0.088,"DCArea"
1,"Personal",0,54,30,"No",965.85,54,"PHD","Tom Wilson","NHL","Washington Capitals",2021,50000,"Finance","D","Car","Hot Dog","No",250000,1,2,0.091584384,0.048097811,0.697433879,FALSE,55.1671009,"David",10,"M",1383.0875,0,0.34,"Yes","No","No",140.62,4,"Digital",2489.5575,0.886524823,0.113475177,0.8,0.039,"DCArea"
1,"Business",0,30,15,"Yes",448.13,131,"HS","T.J. Oshie","Other","Philadelphia Flyers",2019,40000,"Edu","M","Public","Hot Dog","No",1e+05,0,1,0,0.3,0.91,FALSE,75.26742896,"Ivy",5,"M",0,1,0.05,"Yes","No","No",211.59,6,"Digital",659.72,0.403546099,0.596453901,0.37,0.047,"Northeast"
1,"Personal",0,72,15,"Yes",1186.01,1,"BD","Jakob Chychrun","Other","Washington Capitals",2006,60000,"Manufact","D","Public","Hot Dog","No",2150000,0,4,0,0.3,0.777389103,FALSE,70,"David",14,"F",0,5,0.18,"Yes","No","Yes",665.06,19,"Physical",1851.07,0.54751773,0.45248227,0.73,0.047,"DCArea"
1,"Personal",0,69,15,"Yes",726.43,32,"SC","John Carlson","NHL","Washington Capitals",1984,60000,"Gov","M","Car","Beer","No",1300000,0,2,0,0.3,0.87,FALSE,55,"David",10,"M",908.0375,3,0.22,"No","No","Yes",0,41,"Digital",1634.4675,0.667375887,0.332624113,0.8,0.075,"DCArea"
1,"Personal",0,69,30,"Yes",846.59,2,"MD","Alexander Ovechkin","NHL","Washington Capitals",1998,130000,"Tech","M","Car","Soda","No",3350000,2,2,0,0.3,0.956869551,FALSE,75,"David",41,"M",2769.785,2,0.22,"Yes","Yes","No",4692.98,27,"Digital",8309.355,0.592198582,0.407801418,0.91,0.032,"DCArea"
1,"Personal",0,53,-15,"Yes",1142.59,32,"AD","Alexander Ovechkin","NHL","Washington Capitals",1995,110000,"Finance","M","Public","Hot Dog","No",2e+05,4,4,0.088294266,0.010591071,0.657526939,FALSE,73,"Frank",16.5,"M",1092.655,4,0,"No","No","No",1042.72,30,"Digital",3277.965,0.780851064,0.219148936,0.75,0.037,"DCArea"
1,"Personal",0,62,45,"Yes",908.2,135,"BD","Anthony Beauvillier","NHL","Washington Capitals",2019,1e+05,"Finance","S","Car","Popcorn","No",2e+05,0,2,0.018095453,0.224159598,0.91,FALSE,71.20779101,"David",11,"F",1135.25,2,0,"Yes","No","Yes",0,6,"Digital",2043.45,0.442553191,0.557446809,0.61,0.032,"South"
1,"Personal",0,37,60,"Yes",1460.63,37,"AD","Connor McMichael","NHL","Washington Capitals",2015,140000,"Gov","M","Car","Soda","No",2450000,2,4,0.096473415,0.029197507,0.623900272,FALSE,40,"Other",21,"M",2264.0125,3,0,"No","Yes","Yes",350.58,10,"Digital",4075.2225,0.724113475,0.275886525,0.75,0.077,"DCArea"
1,"Personal",0,88,30,"Yes",1532.62,3,"HS","T.J. Oshie","NHL","Washington Capitals",2003,45000,"Edu","M","Public","Burger","No",2700000,3,4,0.031772492,0.284084072,0.717019814,FALSE,71,"Emma",34,"M",2685.875,3,0.32,"No","No","No",3839.13,22,"Physical",8057.625,0.907092199,0.092907801,0.97,0.155,"DCArea"
1,"Personal",0,29,15,"Yes",2632.44,0,"BD","Tom Wilson","NHL","Washington Capitals",2014,115000,"Gov","M","Car","Specialty","No",1100000,2,8,1,0,0.978039693,FALSE,72,"Emma",23,"M",1517.01,4,0,"No","Yes","Yes",401.58,11,"Digital",4551.03,0.790780142,0.209219858,0.76,0.297,"DCArea"
1,"Business",0,30,60,"Yes",827.04,32,"HS","Tom Wilson","NHL","Washington Capitals",2018,125000,"Gov","M","Public","Specialty","No",1750000,1,2,0.114282475,0.242393776,0.76534562,FALSE,61.25166917,"Other",12.5,"F",2067.6,1,0.37,"No","No","No",0,7,"Digital",2894.64,0.560992908,0.439007092,0.8,0.139,"DCArea"
0,"Personal",0,56,45,"Yes",652.21,132,"BD","Alexander Ovechkin","NHL","Other",2018,120000,"Manufact","M","Other","Soda","No",2300000,3,2,0.017503605,0.03639581,0.174190299,FALSE,64.70911267,"Grace",5,"M",0,2,0.2,"No","No","No",238.54,7,"Digital",890.75,0.868794326,0.131205674,0.91,0.057,"West"
0,"Personal",0,72,15,"Yes",640.21,247,"HS","Anthony Beauvillier","Other","Washington Capitals",2010,150000,"Tech","M","Public","Popcorn","No",1750000,0,2,0.07024617,0.029643103,0.023822683,FALSE,68,"Frank",7,"M",0,2,0.32,"No","No","No",519.75,15,"Digital",1159.96,0.59929078,0.40070922,0.46,0.13,"South"
1,"Personal",0,50,60,"No",738.44,1,"HS","Connor McMichael","NHL","Washington Capitals",2016,80000,"Edu","D","Uber/Taxi","Popcorn","No",8e+05,2,2,0.161993429,0.01,0.868202448,TRUE,28.91217374,"Alice",2,"M",0,1,0.17,"No","Yes","Yes",63.67,1,"Digital",802.11,0.645390071,0.354609929,0.85,0.27,"DCArea"
1,"Personal",0,39,45,"Yes",1365.85,85,"HS","T.J. Oshie","NHL","Washington Capitals",2017,85000,"Tech","M","Uber/Taxi","Beer","No",1500000,5,4,0.0659059,0.129989568,0.663863159,FALSE,69,"Other",17,"M",500,5,0.18,"No","No","No",287.61,8,"Digital",2153.46,0.579432624,0.420567376,0.79,0.017,"South"
