Cust_ID,tenure,Rejoined_STH,DistA,PerUsed,PerTransf,PerSold,NumSeats,Mult_Loc,Sex,Educational_Level,Age,Marital,Job_Sector,Num_Children,State_Name,Mode_of_Transport,Favorite_Caps_Player,Favorite_Team,Favorite_Sport,UnempRate,InfRate,Survey_Comp,Team_Network_Sub,Rep_Name,STH_Attended,Rep_Calls,Rep_Visits,Arrival_Time,Team_B_STH,Team_C_STH,Total Spent,Net_Worth_True,HouseHold_Income_True,NHL_Team_Record,Playoffs,Last_Team_Championship,ticket_form,Weekday_Attended,Weekday_Sold,First_Year_STH,Weekend Attended,Weekend Sold,Additional_Seats,Seating_Location,Auto_Renew_STH,Account_Type,Y01
873950387,15,FALSE,NA,0.115621189,0.007844562,0.145398388,2,No,F,NA,56,M,NA,2,Michigan,NA,NA,Detroit Red Wings,NA,0.042,0.023,0.27,Yes,NA,2,77.5716439,6,60,NA,NA,669.7,NA,90000,51-22-9,Yes,2018,Digital,0.741134752,0.258865248,2010,0.56,0.09,0,411,No,Personal,0
916258124,2,FALSE,999,0.144281426,0.043968103,0.060213933,2,No,M,NA,57,M,NA,1,Illinois,NA,NA,Chicago Blackhawks,NA,0.042,0.023,0.31,No,Ivy,4,77.98119852,9.5,-30,NA,NA,1442.02,NA,NA,51-22-9,Yes,2018,Digital,0.753900709,0.246099291,2023,0.38,0.04,0,203,No,Personal,0
616089455,1,FALSE,32,0.899282992,0.058988548,0.011561527,4,No,M,NA,32,M,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.49,Yes,Alice,0,66.69473409,7,15,NA,NA,1570.11,2550000,125000,51-22-9,Yes,2018,Digital,0.846099291,0.153900709,2025,0.93,0.038,0,423,Yes,Personal,1
597363338,37,FALSE,299,0.012765213,0.007416166,0.003076086,2,No,M,HS,67,D,Manufact,1,Connecticut,Car,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.35,Yes,David,3,69,20,30,Yes,Yes,2736.9,NA,NA,51-22-9,Yes,2018,Digital,0.272340426,0.727659574,1988,0.46,0.074,0,102,No,Personal,1
725833099,13,FALSE,3,0.915593149,0.09992048,0.072347801,8,No,M,NA,80,M,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,NA,4,57,25,45,NA,NA,4278.975,NA,NA,51-22-9,Yes,2018,Physical,0.416312057,0.583687943,2012,0.94,0.103,0,Club,Yes,Business,1
200173340,1,TRUE,32,0.641805779,0.05475541,0.038242115,4,No,M,BD,69,NA,Finance,1,Virginia,Car,Anthony Beauvillier,Washington Capitals,NHL,0.042,0.023,0.24,No,Ivy,1,52.6566386,7.5,45,No,No,1203.27,650000,70000,51-22-9,Yes,2018,Digital,0.518439716,0.481560284,2015,0.8,0.09,0,212,No,Shared,1
142478148,3,FALSE,2,0.937655478,0.173306137,0.123022326,2,No,M,NA,92,M,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.2,No,David,3,60.9681638,8,-15,NA,NA,1047.9,1600000,75000,51-22-9,Yes,2018,Digital,0.959574468,0.040425532,2022,0.83,0.18,0,Club,Yes,Personal,1
211233448,1,FALSE,999,0.023,0.018,0.248,8,Yes,F,NA,59,NA,NA,1,Georgia,NA,NA,Washington Capitals,NA,0.042,0.023,0.14,No,Ivy,3,19,13,0,NA,NA,3057.3,NA,40000,51-22-9,Yes,2018,Digital,1,1,2024,0,0,15,224,Yes,Personal,0
453082336,4,FALSE,85,0.69215747,0.01,0.054073972,4,No,M,NA,96,M,NA,0,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,0.49,Yes,Frank,3,57,11,0,NA,NA,1922.87,2200000,NA,51-22-9,Yes,2018,Digital,0.511347518,0.488652482,2021,0.5,0.062,0,Club,Yes,Personal,1
409605017,15,FALSE,201,0.086738949,0.044785136,0.104752904,4,No,M,NA,76,NA,NA,0,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.05,Yes,Frank,3,76,23,30,NA,NA,4608.69,NA,NA,51-22-9,Yes,2018,Digital,0.631914894,0.368085106,2010,1,0.008,0,Club,Yes,Personal,1
235980189,45,FALSE,35,0.166881087,0.02995739,0.02977204,2,No,M,NA,93,M,NA,2,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,NA,1,63,11.5,60,NA,NA,2514.14,850000,NA,51-22-9,Yes,2018,Digital,0.60070922,0.39929078,1980,0.89,0.084,0,213,Yes,Personal,1
484765320,4,FALSE,251,0.3387936,0.083524935,0.09881247,2,No,M,SC,25,M,Tech,3,West Virginia,Public,Alexander Ovechkin,Pittsburgh Penguins,NHL,0.042,0.023,0.06,No,Frank,1,78,7,30,No,No,1021.87,NA,NA,51-22-9,Yes,2018,Digital,0.514184397,0.485815603,2021,0.96,0.17,0,Club,Yes,Personal,0
360858299,23,FALSE,NA,0.156220212,0.01,0.00308536,4,No,M,PHD,56,D,Finance,1,Oregon,Public,Dylan Strome,Washington Capitals,NFL,0.042,0.023,0.15,No,Emma,1,57,19.5,-30,Yes,Yes,3830.04,NA,85000,51-22-9,Yes,2018,Physical,0.634042553,0.365957447,2002,0.76,0.075,0,201,Yes,Personal,0
700407944,14,FALSE,NA,0.843824266,0.034937332,0.025088297,2,No,M,NA,87,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,No,Frank,4,23.50124746,3,30,NA,NA,1178.03,4.00E+05,35000,51-22-9,Yes,2018,Digital,0.860283688,0.139716312,2011,0.38,0.08,0,414,Yes,Personal,1
230932857,10,FALSE,2,0.884698873,0.011300024,0.02281761,4,No,M,NA,66,D,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Emma,1,75.36086956,13,30,NA,NA,1766.39,NA,135000,51-22-9,Yes,2018,Digital,0.557446809,0.442553191,2015,0.54,0.018,0,Suite,Yes,Personal,1
188171601,12,FALSE,198,0.093330543,0.008706567,0.107488906,6,No,M,HS,74,M,Manufact,2,New Jersey,Public,Alexander Ovechkin,New Jersey Devils,NHL,0.042,0.023,0.41,No,David,4,77,16,30,No,No,2705.2,1.00E+06,115000,51-22-9,Yes,2018,Digital,0.610638298,0.389361702,2013,0.85,0.072,0,Club,No,Personal,0
439710688,33,FALSE,2,0.854194031,0.212563503,0.037510754,2,No,M,NA,90,M,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.28,Yes,David,1,46,8.5,45,NA,NA,1341.7,NA,NA,51-22-9,Yes,2018,Digital,0.559574468,0.440425532,1992,0.82,0.075,0,212,No,Personal,1
515356097,24,FALSE,254,0.135475575,0.047487563,0.020485607,4,No,M,SC,54,D,Gov,5,West Virginia,Public,Tom Wilson,Boston Bruins,NHL,0.042,0.023,0.22,No,Frank,4,74,18,15,No,Yes,3357.63,NA,NA,51-22-9,Yes,2018,Digital,0.340425532,0.659574468,2001,0.55,0,0,Club,Yes,Personal,1
997766730,14,FALSE,0,0.671963101,0.137487498,0.173159183,6,No,M,NA,72,M,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.35,No,Frank,1,73,16,30,NA,NA,3513.24,2400000,NA,51-22-9,Yes,2018,Digital,0.434751773,0.565248227,2011,0.93,0.075,0,Club,Yes,Business,1
611635493,26,FALSE,NA,0.656138828,0.212410089,0.022428543,2,No,M,PHD,69,M,Finance,1,District of Columbia,Public,T.J. Oshie,Washington Capitals,NBA,0.042,0.023,0,Yes,Emma,3,31,35,45,No,No,8235.75,NA,NA,51-22-9,Yes,2018,Physical,0.677304965,0.322695035,1999,0.76,0.1,0,Suite,Yes,Business,1
349790232,7,FALSE,240,0.81,0.122576928,0.067294662,2,No,M,NA,41,M,NA,1,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,David,3,72,16,30,NA,NA,2119.23,NA,NA,51-22-9,Yes,2018,Digital,0.813475177,0.186524823,2018,0.99,0.078,0,Club,Yes,Business,1
129079800,15,FALSE,999,0.190302888,0.051966575,0.049982698,2,No,M,NA,33,S,NA,0,Minnesota,NA,NA,Minnesota Wild,NA,0.042,0.023,0.72,Yes,Frank,2,72,16,30,NA,NA,1942.44,1100000,NA,51-22-9,Yes,2018,Digital,0.417021277,0.582978723,2010,0.92,0.022,0,Club,Yes,Business,0
414965654,29,FALSE,187,0.082400914,0.010880332,0.016222141,2,No,M,AD,NA,M,Tech,0,New Jersey,Uber/Taxi,Dylan Strome,New Jersey Devils,NHL,0.042,0.023,0.5,No,David,0,60,16,30,Yes,Yes,1821.94,1200000,105000,51-22-9,Yes,2018,Digital,0.709929078,0.290070922,1996,0.85,0.028,0,Suite,Yes,Business,1
753215243,34,FALSE,27,0.562135622,0.021432321,0.023345097,2,No,M,NA,NA,D,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,NA,2,49,12.5,15,NA,NA,2157.13,7.00E+05,80000,51-22-9,Yes,2018,Digital,0.74893617,0.25106383,1991,0.44,0.141,0,200,No,Shared,1
533639778,29,FALSE,27,0.647,0.075,0.082,7,Yes,M,MD,NA,M,Finance,0,Virginia,Public,Dylan Strome,Washington Capitals,NHL,0.042,0.023,0,No,Emma,2,35,16,-60,No,No,2873.89,NA,120000,51-22-9,Yes,2018,Digital,0,1,1996,1,0,16,403,Yes,Personal,1
207830525,43,FALSE,NA,0.801044295,0.049985379,0.027805257,4,No,F,BD,68,M,Tech,0,District of Columbia,Uber/Taxi,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.26,Yes,Emma,1,29,14.5,45,No,No,2709.83,NA,75000,51-22-9,Yes,2018,Digital,0.575177305,0.424822695,1982,0.7,0.077,0,216,No,Personal,1
682214048,NA,FALSE,999,0.153564857,0.031019176,0.049262117,4,No,M,NA,38,M,NA,3,Arizona,NA,NA,Arizona Coyotes,NA,0.042,0.023,0.29,Yes,Frank,2,48.57243837,12,45,NA,NA,1400.76,NA,NA,51-22-9,Yes,2018,Digital,0.470212766,0.529787234,2013,0.78,0.005,0,422,Yes,Personal,0
931537763,16,FALSE,27,0.98,0.061464747,0.011120571,2,No,M,NA,97,M,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.27,Yes,NA,0,69,21,-15,NA,NA,3278.5425,1300000,NA,51-22-9,Yes,2018,Digital,0.512765957,0.487234043,2009,0.63,0.048,0,Club,Yes,Personal,1
525825304,1,FALSE,38,0.618226207,0.013725229,0.132196456,1,No,NA,NA,19,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.14,No,Alice,2,36.76637821,1,45,NA,NA,365.27,NA,NA,51-22-9,Yes,2018,Digital,0.687234043,0.312765957,2025,0.72,0.247,0,409,No,Personal,1
477020146,18,FALSE,38,0.691865829,0.023623244,0.006669646,8,No,M,NA,96,NA,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.3,No,Frank,2,26,15,60,NA,NA,3084.01,NA,NA,51-22-9,Yes,2018,Physical,0.45106383,0.54893617,2007,0.74,0.001,0,Suite,Yes,Business,1
382838494,8,FALSE,3,0.72787657,0,1,6,No,M,NA,26,M,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.48,No,Ivy,3,54.30784336,9,30,NA,NA,1367.84,750000,65000,51-22-9,Yes,2018,Digital,0.95248227,0.04751773,2017,0.68,0.366,0,410,Yes,Personal,1
690361874,1,TRUE,NA,0.693267919,0.126477011,0.388122091,2,No,M,NA,33,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.33,No,Grace,5,53.92021819,NA,45,NA,NA,2229.075,NA,110000,51-22-9,Yes,2018,Digital,0.745390071,0.254609929,2018,0.9,0.363,0,201,Yes,Personal,1
756905535,3,FALSE,35,0.726520523,0.043218403,0.062013584,4,No,NA,NA,81,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,Yes,Grace,1,63.72075656,8,45,NA,NA,1114.85,2.00E+06,NA,51-22-9,Yes,2018,Digital,0.416312057,0.583687943,2022,0.24,0.025,0,432,Yes,Personal,1
412113583,1,FALSE,36,0.600279413,0.117572127,0.137054417,2,No,M,NA,33,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.45,No,Ivy,0,75,NA,30,NA,NA,2203.245,NA,NA,51-22-9,Yes,2018,Digital,0.728368794,0.271631206,2024,0.74,0.035,0,105,Yes,Personal,0
534239283,30,FALSE,NA,0.84,0.141177577,0.005667995,2,No,M,NA,55,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.17,No,Frank,0,74,24,30,NA,NA,4434.4575,1750000,160000,51-22-9,Yes,2018,Digital,0.521276596,0.478723404,1995,0.71,0.036,0,Suite,Yes,Personal,1
208096231,5,TRUE,32,0.77742355,0.015832414,0.238010732,4,No,M,NA,99,S,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Jack,2,68,18,15,NA,NA,3200.175,1300000,70000,51-22-9,Yes,2018,Digital,0.631205674,0.368794326,2014,0.9,0.277,0,Suite,No,Personal,1
350250272,39,FALSE,189,0.185071678,0.06859814,0.044099461,2,No,NA,NA,97,M,NA,0,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.31,No,David,1,68,49.5,60,NA,NA,11614.155,NA,NA,51-22-9,Yes,2018,Digital,0.573758865,0.426241135,1986,0.97,0.07,0,218,Yes,Personal,1
798175681,22,FALSE,1,0.70991682,0.018134497,0.091463933,4,No,F,NA,42,NA,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.2,Yes,Emma,1,55.77087014,41.5,45,NA,NA,10382.26,1150000,NA,51-22-9,Yes,2018,Digital,0.382269504,0.617730496,2003,0.67,0.188,0,214,Yes,Personal,1
160691210,15,FALSE,254,0.198045948,0.027499409,0.268211342,4,No,M,MD,73,M,Gov,1,West Virginia,Car,Dylan Strome,Pittsburgh Penguins,NFL,0.042,0.023,0.53,Yes,Frank,2,50,13,15,No,No,2045.33,NA,NA,51-22-9,Yes,2018,Physical,0.979432624,0.020567376,2010,0.95,0.038,0,420,Yes,Personal,1
736665130,1,FALSE,80,0.695648211,0.010101295,0.108076363,4,No,M,AD,84,M,Edu,0,Delaware,Uber/Taxi,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.61,No,Alice,1,77.00061461,9.5,15,Yes,Yes,2535.7275,NA,NA,51-22-9,Yes,2018,Digital,0.69858156,0.30141844,2024,0.91,0.116,0,215,Yes,Personal,1
132141890,32,FALSE,32,0.81,0.063732416,0.131784719,2,No,M,NA,60,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.32,No,David,3,56,17.5,30,NA,NA,2559.12,1700000,NA,51-22-9,Yes,2018,Physical,0.921276596,0.078723404,1993,0.87,0.162,0,228,Yes,Shared,1
182975471,5,TRUE,NA,0.139060222,0.01274216,0.06319261,2,No,M,NA,58,M,NA,4,Mississippi,NA,NA,Pittsburgh Penguins,NA,0.042,0.023,0.25,No,Emma,2,46,16,45,NA,NA,2088.3,1050000,NA,51-22-9,Yes,2018,Digital,0.624822695,0.375177305,2015,0.75,0.073,0,Suite,Yes,Personal,0
102271597,14,FALSE,54,0.95,0.3,0,4,No,M,BD,50,M,Finance,3,Virginia,Car,T.J. Oshie,Washington Capitals,NHL,0.042,0.023,0.19,No,David,2,37.51449005,17,60,No,No,3164.4,2050000,NA,51-22-9,Yes,2018,Digital,0.908510638,0.091489362,2011,0.6,0.071,0,404,Yes,Personal,1
436777145,32,FALSE,NA,0.025071863,0.004950012,0.053853979,2,No,M,NA,50,NA,NA,1,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,0.1,No,Frank,2,29,42,30,NA,NA,9768.615,NA,NA,51-22-9,Yes,2018,Digital,0.776595745,0.223404255,1993,0.61,0.078,0,Club,Yes,Personal,1
828999628,5,FALSE,37,0.98,0.01,0.067776823,4,No,M,NA,78,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.25,No,David,3,74,8,30,NA,NA,1316.43,2750000,NA,51-22-9,Yes,2018,Digital,0.982269504,0.017730496,2020,0.76,0.062,0,Club,Yes,Personal,1
261325147,13,FALSE,38,0.795449431,0.258994192,0.02025024,2,No,M,NA,32,M,NA,2,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,David,4,NA,8.5,30,NA,NA,1310.55,NA,80000,51-22-9,Yes,2018,Digital,0.803546099,0.196453901,2012,0.83,0.085,0,205,Yes,Business,1
889477911,7,FALSE,80,0.656407875,0.117586149,0.136012808,2,No,M,NA,50,M,NA,1,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,No,Bob,3,67.90989854,10,30,NA,NA,1251.88,850000,130000,51-22-9,Yes,2018,Digital,0.664539007,0.335460993,2018,0.94,0.351,0,112,Yes,Personal,1
803743927,16,FALSE,NA,0.848167083,0.3,0,4,No,M,NA,80,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.33,Yes,Emma,2,63.65888613,16,15,NA,NA,1904.19,NA,110000,51-22-9,Yes,2018,Digital,0.965496454,0.034503546,2009,0.83,0.025,0,Club,No,Shared,1
998568084,2,FALSE,999,0.019071751,0.005669135,0.027253156,2,No,M,NA,35,NA,NA,0,Indiana,NA,NA,Washington Capitals,NA,0.042,0.023,0.28,Yes,Ivy,0,66.61900649,7.5,45,NA,NA,1989.3375,1550000,115000,51-22-9,Yes,2018,Digital,0.44751773,0.55248227,2023,1,0.089,0,212,No,Shared,0
557048890,NA,FALSE,187,0.180671592,0.028595425,0.055198511,2,No,M,NA,80,S,NA,1,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0,No,Frank,2,51,16.5,45,NA,NA,2208.6675,7.00E+05,110000,51-22-9,Yes,2018,Digital,0.575886525,0.424113475,2003,0.78,0.147,0,217,Yes,Personal,1
795415584,4,FALSE,0,0.761851495,0.015255793,0.250752942,2,No,M,NA,NA,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.38,No,NA,2,NA,8,45,NA,NA,1484.8875,NA,45000,51-22-9,Yes,2018,Digital,0.704255319,0.295744681,2021,0.93,0.189,0,401,Yes,Personal,1
108893908,16,FALSE,27,0.820592076,0.171658205,0.226483499,2,No,M,NA,93,NA,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Emma,1,61.67232352,22,30,NA,NA,4164.44,1400000,75000,51-22-9,Yes,2018,Digital,0.464539007,0.535460993,2009,0.91,0.247,0,Club,Yes,Shared,1
250220147,1,FALSE,37,0.935385274,0.055330416,0.027951511,2,No,M,BD,80,M,Finance,0,Maryland,Car,Matt Roy,Washington Capitals,NHL,0.042,0.023,0.44,No,Grace,1,30.18002803,7.5,45,Yes,No,1863.315,NA,NA,51-22-9,Yes,2018,Digital,0.427659574,0.572340426,2024,0.68,0.096,0,221,Yes,Personal,1
598314563,9,FALSE,3,0.791325381,0.048494228,0.135781298,2,No,M,PHD,34,M,Tech,0,District of Columbia,Uber/Taxi,Sonny Milano,Washington Capitals,NHL,0.042,0.023,0.21,Yes,Jack,0,69.96593975,5,30,Yes,Yes,1188.43,650000,120000,51-22-9,Yes,2018,Digital,0.790780142,0.209219858,2016,0.96,0.106,0,422,Yes,Personal,1
444602482,44,FALSE,36,0.263,0.021,0.056,8,Yes,F,NA,80,D,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,David,2,69,68,60,NA,NA,15646.245,1350000,105000,51-22-9,Yes,2018,Digital,0,1,1981,1,0,15,429,Yes,Business,1
788282747,10,FALSE,37,0.548733527,0.274224359,0.065599883,2,No,M,SC,82,M,Finance,0,Maryland,Public,Hunter Shepard,Washington Capitals,NHL,0.042,0.023,0,No,Grace,4,57,13,30,No,No,1764.27,NA,125000,51-22-9,Yes,2018,Physical,0.617730496,0.382269504,2015,1,0.054,0,407,Yes,Personal,1
800368283,30,FALSE,197,0.13060111,0.015859409,0.213737492,2,No,NA,NA,87,D,NA,3,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.35,Yes,Frank,0,NA,22,30,NA,NA,3798.92,NA,NA,51-22-9,Yes,2018,Digital,0.831205674,0.168794326,1995,0.73,0.073,0,408,No,Personal,1
973252136,4,FALSE,54,0.878823886,0.125380388,0.077394467,4,No,M,HS,94,M,Gov,0,Virginia,Walk,T.J. Oshie,Washington Capitals,NHL,0.042,0.023,0.45,No,Frank,1,74,17,30,No,No,3605.4225,NA,120000,51-22-9,Yes,2018,Digital,0.934042553,0.065957447,2021,0.84,0.084,0,Suite,No,Personal,1
709188163,9,FALSE,NA,0.104,0.016,0.007,7,Yes,F,NA,29,S,NA,2,Ohio,NA,NA,Columbus Blue Jackets,NA,0.042,0.023,0.68,No,Frank,2,60,12.5,30,NA,NA,2555.88,50000,50000,51-22-9,Yes,2018,Digital,1,0,2016,1,0,9,Club,Yes,Personal,0
295124647,1,FALSE,1,0.795466151,0.094396695,0.049812678,2,No,M,NA,19,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.18,No,Ivy,1,67.67312273,8.5,30,NA,NA,2227.7925,7.00E+05,80000,51-22-9,Yes,2018,Digital,0.987056738,0.012943262,2024,0.96,0.071,0,201,Yes,Shared,1
747521110,9,FALSE,136,0.456135212,0.151368531,0.192916565,4,No,F,NA,95,D,NA,0,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.09,No,Ivy,2,NA,14,30,NA,NA,2607.54,950000,70000,51-22-9,Yes,2018,Digital,0.716312057,0.283687943,2016,0.75,0.221,0,420,Yes,Personal,1
745048530,30,FALSE,999,0.020003197,0.041194556,0.062547011,6,No,M,NA,NA,M,NA,1,South Carolina,NA,NA,Washington Capitals,NA,0.042,0.023,0.18,No,Emma,3,63,26,30,NA,NA,4608.48,2300000,NA,51-22-9,Yes,2018,Physical,0.653191489,0.346808511,1995,0.9,0.102,0,Suite,Yes,Personal,0
327994421,31,FALSE,85,0.031508405,0.004851975,0.075138988,2,No,M,AD,72,M,Finance,0,Delaware,Walk,T.J. Oshie,Washington Capitals,NHL,0.042,0.023,0.34,No,David,2,53,9,30,No,No,788.54,4300000,NA,51-22-9,Yes,2018,Digital,0.511347518,0.488652482,1994,0.9,0.07,0,113,Yes,Personal,1
725716812,1,FALSE,32,0.804256556,0.333668022,0.004483151,2,No,M,SC,28,M,Gov,3,Virginia,Car,Nic Dowd,Washington Capitals,NHL,0.042,0.023,0.35,No,NA,1,52.8826437,14,-30,No,Yes,2212.4075,NA,NA,51-22-9,Yes,2018,Digital,0.538297872,0.461702128,2025,0.92,0.031,0,432,No,Personal,1
486187508,NA,FALSE,254,0.87,0.093342327,0.096867513,2,No,NA,NA,85,NA,NA,1,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.33,No,Alice,0,53,9,15,NA,NA,1721.96,1600000,115000,51-22-9,Yes,2018,Digital,0.787943262,0.212056738,2018,0.95,0.072,0,108,Yes,Personal,1
302244358,8,FALSE,187,0.89,0.086268206,0.016263741,2,No,F,NA,33,S,NA,0,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.33,No,Jack,1,50.9417203,11,15,NA,NA,2316.3975,NA,NA,51-22-9,Yes,2018,Physical,0.563120567,0.436879433,2017,0.51,0.061,0,418,Yes,Shared,1
376519718,NA,FALSE,NA,0.166923186,0.010175487,0.09862898,4,No,M,AD,54,M,Finance,3,New Jersey,Public,Alexander Ovechkin,New Jersey Devils,NHL,0.042,0.023,0.11,No,Emma,4,50,18,45,No,No,2591.7,NA,NA,51-22-9,Yes,2018,Physical,0.607801418,0.392198582,1994,0.84,0.032,0,Club,Yes,Personal,1
289324462,NA,FALSE,35,0.658743048,0,1,6,No,M,SC,96,M,Tech,NA,Maryland,Public,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.29,Yes,Jack,6,73.56068638,13,15,No,No,3108.24,NA,80000,51-22-9,Yes,2018,Physical,0.681560284,0.318439716,2020,0.5,0.379,0,424,Yes,Personal,1
423489692,3,FALSE,32,0.746284902,0.016605506,0.36429088,2,No,M,NA,33,M,NA,2,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.64,Yes,Charlie,0,35.56851637,7.5,60,NA,NA,1974.15,NA,NA,51-22-9,Yes,2018,Digital,0.409219858,0.590780142,2022,0.49,0.33,0,200,Yes,Personal,1
433260785,28,FALSE,28,0.85,0.085307401,0.141492451,4,No,M,HS,51,M,Finance,3,Virginia,Walk,Tom Wilson,Washington Capitals,NHL,0.042,0.023,0.18,No,Frank,3,71,18,45,Yes,Yes,2951.1,NA,NA,51-22-9,Yes,2018,Digital,0.759574468,0.240425532,1997,0.8,0.134,0,Suite,Yes,Personal,1
308195061,3,FALSE,999,0.029245413,0.00541554,0.049777618,2,No,M,NA,NA,D,NA,NA,Tennessee,NA,NA,Nashville Predators,NA,0.042,0.023,0.3,No,Jack,2,42.63706634,11,30,NA,NA,1366.08,NA,NA,51-22-9,Yes,2018,Physical,0.575886525,0.424113475,2022,0.98,0.003,0,407,Yes,Business,0
297672385,38,FALSE,999,0.053523995,0.009549138,0.060243074,4,No,M,NA,65,S,NA,1,Kentucky,NA,NA,Washington Capitals,NA,0.042,0.023,0.12,No,Emma,3,74,16.5,45,NA,NA,2375.2,NA,NA,51-22-9,Yes,2018,Digital,0.510638298,0.489361702,1987,0.6,0.055,0,203,Yes,Shared,1
604098771,NA,FALSE,NA,0.771582682,0.01,0.148013049,2,No,M,NA,87,S,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.1,Yes,Grace,1,59.96818449,10,45,NA,NA,2347.065,NA,NA,51-22-9,Yes,2018,Digital,0.65106383,0.34893617,2025,0.82,0.05,0,424,Yes,Shared,1
953302170,1,TRUE,85,0.781560919,0,1,2,No,M,HS,32,S,Tech,NA,Delaware,Public,Dylan Strome,Washington Capitals,Other,0.042,0.023,0.23,Yes,Ivy,1,26.00530986,5.5,15,No,No,859.93,1400000,NA,51-22-9,Yes,2018,Digital,0.543262411,0.456737589,2019,0.74,0.213,0,202,No,Personal,0
358253277,13,FALSE,32,0.717212801,0.078195006,0.231954179,2,No,M,NA,32,NA,NA,2,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Frank,1,59,16,45,NA,NA,2700.495,NA,NA,51-22-9,Yes,2018,Digital,0.877304965,0.122695035,2012,0.99,0.257,0,426,Yes,Personal,1
121193843,5,TRUE,999,0.066872674,0.019730425,0.068185123,2,No,M,NA,50,M,NA,0,Arkansas,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Grace,3,46,10,15,NA,NA,1904.355,2950000,NA,51-22-9,Yes,2018,Digital,0.624822695,0.375177305,2015,0.6,0.075,0,427,No,Shared,0
225458601,1,TRUE,999,0.153877863,0.047745733,0.016252806,4,No,M,NA,74,M,NA,2,Indiana,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.65,No,Grace,2,75.93717125,7.5,30,NA,NA,1242.24,NA,NA,51-22-9,Yes,2018,Digital,0.556737589,0.443262411,2020,0.76,0.024,0,227,Yes,Personal,0
241046590,29,FALSE,32,0.6642545,0.130352429,0.034518101,2,No,M,NA,98,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.18,No,David,2,66,42,30,NA,NA,9100.365,1600000,NA,51-22-9,Yes,2018,Digital,0.844680851,0.155319149,1996,0.8,0.068,0,Suite,Yes,Business,1
