"Cust_ID","Concession_Total","Most_Purch_Concession"
423855454,1312.41,"Burger"
797229591,654.6,"Hot Dog"
878863942,595.79,"Hot Dog"
867764556,468.31,"Beer"
417907540,910.25,"Popcorn"
702950021,934.98,"Beer"
927396627,1434.45,"Hot Dog"
573519625,1237.29,"Burger"
843151457,979.39,"Soda"
741360000,1178.19,"Beer"
107636538,1117.16,"Popcorn"
146359900,1379.12,"Candy"
243848257,765.73,"Beer"
362881699,1939.44,"Beer"
296596294,776.19,"Hot Dog"
637799973,755.3,"Burger"
855441512,911.75,"Soda"
510700092,1293.24,"Beer"
765568137,1242.01,"Soda"
579287685,1460.69,"Peanuts"
924652379,2074.03,"Candy"
212973855,736.29,"Peanuts"
214663465,579.89,"Soda"
868596587,788.58,"Beer"
587250063,861.47,"Burger"
897300053,1298.89,"Popcorn"
573425993,925.61,"Specialty"
605393429,990.16,"Popcorn"
954683945,1637.06,"Beer"
328535127,1298.09,"Hot Dog"
264835072,981.98,"Hot Dog"
747747936,706.54,"Beer"
550204667,1865.79,"Beer"
619013122,970.55,"Candy"
565073123,849.01,"Soda"
564846378,756.21,"Beer"
129792170,693.61,"Burger"
428891323,868.99,"Hot Dog"
278478643,1034.54,"Specialty"
469789548,706.72,"Soda"
499076413,936.62,"Beer"
385881751,803.12,"Beer"
109734972,1142.67,"Hot Dog"
295237700,1925.71,"Beer"
678280168,657.84,"Popcorn"
416893109,1921.88,"Candy"
505521341,897.46,"Hot Dog"
992737489,726.6,"Beer"
846791585,1144.45,"Beer"
980317644,1280.95,"Soda"
716505195,1023.94,"Beer"
855797865,1639.97,"Beer"
953254572,608.33,"Candy"
333183057,1217.55,"Popcorn"
429532924,858.4,"Popcorn"
368678763,1341.11,"Beer"
969492308,951.59,"Popcorn"
839692354,649.75,"Beer"
227157924,1349.23,"Hot Dog"
380060552,1307.68,"Hot Dog"
915709963,936.86,"Popcorn"
218009192,695.73,"Candy"
361339543,1255.47,"Hot Dog"
272290672,882.73,"Popcorn"
442958604,949.49,"Beer"
387832203,1158.47,"Beer"
499386656,735.16,"Hot Dog"
151981707,793.64,"Hot Dog"
902711349,802.43,"Soda"
222478253,874.63,"Burger"
850152283,1876.23,"Hot Dog"
335774659,830.73,"Popcorn"
421347422,665.32,"Popcorn"
250586239,982.8,"Beer"
191040306,855.37,"Candy"
316582633,761.53,"Popcorn"
116012581,1176.93,"Popcorn"
189563721,1268.84,"Soda"
699860264,759.06,"Hot Dog"
127019006,897.91,"Soda"
532227715,939.03,"Beer"
542816013,1806.54,"Specialty"
832440465,1293.65,"Hot Dog"
267260853,821.98,"Burger"
279645072,799.45,"Burger"
314797475,770.08,"Specialty"
131065014,899.91,"Hot Dog"
901676697,1918.51,"Burger"
670795661,944.94,"Hot Dog"
612763104,610.5,"Specialty"
400935258,789.41,"Beer"
824411458,1110.5,"Specialty"
260188913,972.17,"Beer"
884116292,2681.73,"Peanuts"
987444307,1412.95,"Burger"
890209577,760.74,"Hot Dog"
858888866,1441.55,"Popcorn"
254580427,1698.85,"Specialty"
846018232,816.21,"Beer"
211351073,953.06,"Specialty"
840064377,751.93,"Soda"
589966134,862.57,"Specialty"
723497887,1335.88,"Soda"
193188779,1156.4,"Specialty"
524214470,822.81,"Burger"
227715823,729.04,"Beer"
389053228,1412.18,"Burger"
958845948,927.32,"Burger"
332140493,0,""
129171988,961.49,"Hot Dog"
107457746,1289.95,"Soda"
245573568,868.78,"Beer"
161489561,948.43,"Soda"
605678132,758.74,"Popcorn"
269748051,725.69,"Popcorn"
260642105,1244.93,"Burger"
327769655,795.19,"Popcorn"
146714492,776.31,"Popcorn"
971670907,1376.77,"Burger"
152356106,907.1,"Burger"
495511005,1395.03,"Burger"
789548363,911.15,"Hot Dog"
764130664,977.37,"Popcorn"
419177000,796.24,"Specialty"
209427108,816,"Beer"
821315548,1274.31,"Beer"
172313755,903.26,"Candy"
747580256,807.5,"Popcorn"
468074882,1853.34,"Beer"
351822656,900.36,"Beer"
533975329,953.2,"Burger"
770535918,725.37,"Beer"
244407655,1446.84,"Beer"
401455894,1308.31,"Beer"
678520429,1251.97,"Popcorn"
322653060,1104.65,"Popcorn"
125661243,1974.95,"Soda"
623625750,785.11,"Beer"
420681883,918.97,"Popcorn"
170605454,948.72,"Hot Dog"
303821193,1143.48,"Popcorn"
573958229,951.6,"Hot Dog"
651466861,811.11,"Popcorn"
335622382,1371.26,"Hot Dog"
852187105,1343.24,"Specialty"
266714464,933.86,"Soda"
996863045,949.36,"Burger"
664144876,728.22,"Specialty"
653405341,862.84,"Specialty"
687386283,759.5,"Specialty"
868482859,0,""
431871690,891.23,"Beer"
625926793,920.33,"Beer"
144539018,1150.74,"Beer"
329404074,851.25,"Soda"
525129828,955.9,"Soda"
382274343,959.98,"Beer"
443767043,981.04,"Burger"
487844860,755.97,"Specialty"
426628823,970.55,"Hot Dog"
601462522,1160.69,"Popcorn"
154248294,821.27,"Popcorn"
202833339,1271.47,"Specialty"
875565905,1370.35,"Beer"
946941772,871.36,"Beer"
698119382,1996.44,"Candy"
864119321,1788.19,"Hot Dog"
962019491,809.68,"Hot Dog"
774457405,704.59,"Beer"
213116886,1051.96,"Burger"
221069707,720.83,"Soda"
892318041,851.16,"Hot Dog"
816440909,687.05,"Specialty"
653478207,1087.51,"Beer"
246056037,2191.66,"Peanuts"
969473458,948.71,"Popcorn"
489819458,1212.51,"Beer"
109300250,815.12,"Soda"
895123407,976.98,"Burger"
909978557,968.48,"Hot Dog"
135651297,741.2,"Beer"
869801679,1687.24,"Soda"
766095589,1294.38,"Hot Dog"
266300031,795.29,"Beer"
411046466,1276.69,"Specialty"
397798043,870.62,"Specialty"
862267321,1108.31,"Popcorn"
955637631,854.39,"Popcorn"
608537303,887.51,"Beer"
214053267,967.74,"Beer"
599371539,870.34,"Beer"
569093945,1333.96,"Beer"
615139507,919.9,"Beer"
784649547,864.06,"Beer"
568921212,765.25,"Hot Dog"
455902476,1271.25,"Beer"
341373428,912.97,"Popcorn"
991507821,846.72,"Popcorn"
456886221,975.8,"Hot Dog"
195252946,789.43,"Popcorn"
633585322,693.31,"Soda"
621837976,750.44,"Soda"
967588738,1290.05,"Beer"
350842965,845.07,"Popcorn"
239014638,1327.73,"Soda"
990257731,1248.77,"Beer"
714175853,643.2,"Soda"
617119063,1117.22,"Popcorn"
271708547,1315.42,"Burger"
973321256,984.58,"Hot Dog"
933730743,867.91,"Popcorn"
501169142,1461.48,"Peanuts"
454300673,1796.72,"Specialty"
568467959,671.25,"Candy"
454334673,997.61,"Beer"
639201483,861.72,"Beer"
712452743,1450.4,"Beer"
356729101,1015.66,"Hot Dog"
507508140,1615.6,"Hot Dog"
790914890,1285.43,"Soda"
642600463,1135,"Popcorn"
765870795,996.23,"Popcorn"
978865168,815.54,"Beer"
172600077,795.53,"Hot Dog"
877819295,815.02,"Soda"
409347579,1330.23,"Popcorn"
783376648,1064.65,"Soda"
536921069,903,"Hot Dog"
216882511,985.4,"Popcorn"
693714514,843.89,"Specialty"
577038152,1125.71,"Beer"
734484502,966.25,"Burger"
901310464,1278.16,"Peanuts"
569345952,851.1,"Burger"
140614649,1889.88,"Beer"
417687424,1159.09,"Hot Dog"
424033275,962.39,"Peanuts"
759900683,743.56,"Hot Dog"
753909833,844.66,"Candy"
542288420,635.88,"Soda"
347121242,882.96,"Popcorn"
804621879,824.09,"Soda"
364435415,989.38,"Hot Dog"
419490252,1126.62,"Specialty"
411385270,0,""
444228845,1150.99,"Hot Dog"
920126978,942.62,"Beer"
755181327,670.51,"Popcorn"
642446145,938.89,"Burger"
698942621,697.22,"Burger"
867829709,782.09,"Burger"
282779643,754.26,"Burger"
996802741,679.96,"Beer"
813398109,1335.43,"Soda"
412058681,887.34,"Specialty"
569251675,1339.94,"Beer"
736392232,980.39,"Hot Dog"
437542466,750.61,"Specialty"
481117597,886.74,"Beer"
579383428,1892.73,"Soda"
923231885,1356.26,"Beer"
235719962,945.96,"Beer"
726211304,827.59,"Hot Dog"
635585682,787.76,"Hot Dog"
216469791,1021.52,"Specialty"
381912714,974.31,"Specialty"
560183558,1526.75,"Popcorn"
689428438,976.15,"Peanuts"
521267858,623.68,"Beer"
423261536,1107.21,"Beer"
954927783,828.67,"Beer"
252375399,741.87,"Hot Dog"
101642402,922.51,"Hot Dog"
383952920,791.14,"Beer"
248717748,741.06,"Beer"
803664822,779.75,"Candy"
668324752,877.56,"Popcorn"
899059579,1184.58,"Popcorn"
129981165,768.35,"Candy"
608900959,868.13,"Specialty"
952751404,1102.26,"Soda"
556048583,757.33,"Specialty"
730736161,2631.42,"Soda"
355394776,966.79,"Hot Dog"
137909537,1256.24,"Hot Dog"
309588560,0,""
679427801,899.1,"Beer"
139425887,1730.31,"Beer"
481862113,1085.04,"Soda"
404932870,850.34,"Soda"
476040671,970.87,"Specialty"
308521401,742.4,"Hot Dog"
552837743,0,""
238036732,873.52,"Beer"
648398939,1199.42,"Specialty"
480258182,1227.36,"Burger"
211458534,365.84,"Specialty"
831060448,481.9,"Beer"
112858202,852.01,"Soda"
530431809,704.09,"Beer"
640655650,743.22,"Beer"
487069924,1474.41,"Specialty"
859390776,1164.52,"Soda"
486538942,888.48,"Hot Dog"
669989424,765.03,"Hot Dog"
781923854,829.83,"Popcorn"
362091942,866.27,"Soda"
515681161,828.43,"Candy"
945534709,1413.15,"Candy"
361343195,971.3,"Specialty"
130054022,813.28,"Beer"
748742953,756.58,"Soda"
417650476,815.39,"Hot Dog"
816137777,0,""
493373203,925.22,"Soda"
899824895,630.47,"Popcorn"
826335291,689.15,"Hot Dog"
371332368,929.55,"Burger"
274351378,779.95,"Specialty"
178362998,1211.88,"Soda"
682856792,1249.65,"Burger"
699995624,902.68,"Specialty"
668368740,706.15,"Candy"
548394497,937.74,"Beer"
447799971,1253.26,"Hot Dog"
387601725,1261.59,"Beer"
917059512,2028.21,"Hot Dog"
304901270,1913.58,"Specialty"
541364170,914.91,"Soda"
838946523,854.33,"Popcorn"
811607077,901.5,"Hot Dog"
321209840,2217.52,"Specialty"
671119649,1157.32,"Soda"
177272478,765.43,"Hot Dog"
624940948,764.65,"Hot Dog"
573785257,1451.23,"Specialty"
637074452,878.51,"Hot Dog"
886163437,736.8,"Soda"
908685169,869.54,"Specialty"
388243518,885.32,"Candy"
669677404,1553.41,"Beer"
621592772,854.03,"Specialty"
975757472,1400.87,"Specialty"
458204228,925.15,"Hot Dog"
923797692,759.69,"Burger"
648195365,825.2,"Soda"
629126614,891.26,"Popcorn"
494565382,1387.19,"Beer"
315679926,866.55,"Hot Dog"
740370503,759.68,"Beer"
291930481,1106.86,"Burger"
220268037,844.9,"Beer"
807183155,1276.13,"Soda"
917458571,1193.92,"Beer"
527276873,1307.91,"Popcorn"
604127252,2206.91,"Beer"
583289405,817.91,"Popcorn"
317997204,2424.9,"Peanuts"
865398896,1277.12,"Specialty"
927669178,877.25,"Beer"
459596830,1182.26,"Popcorn"
421138548,954.33,"Beer"
131887607,1275.35,"Soda"
130083769,996.62,"Beer"
676998040,858.25,"Specialty"
584197455,763.34,"Soda"
485735419,1826.24,"Specialty"
513380179,818.48,"Soda"
541120886,836.52,"Soda"
247889273,818.41,"Peanuts"
625390222,851.51,"Burger"
909934934,2152.66,"Beer"
915680579,1299.21,"Soda"
300128738,942.97,"Popcorn"
484877522,802.3,"Specialty"
141616077,818.98,"Hot Dog"
647657967,2447.94,"Specialty"
847506263,792.24,"Soda"
966691475,847.2,"Burger"
720748091,0,"Hot Dog"
137605989,782.15,"Soda"
125557372,760.14,"Soda"
455125069,851.41,"Peanuts"
182436804,770.1,"Beer"
602994101,867.66,"Hot Dog"
613274084,1281.29,"Beer"
188135311,869.42,"Candy"
877547129,780.8,"Peanuts"
678559128,896.9,"Specialty"
493144907,603.4,"Beer"
521985977,685.82,"Popcorn"
548507027,485.73,"Beer"
313621148,757.28,"Burger"
401865498,756.4,"Soda"
695320371,771.08,"Soda"
607136057,1187.84,"Burger"
222915173,1461.9,"Specialty"
457817253,1252.44,"Hot Dog"
296136518,1202.89,"Peanuts"
208452208,1451.97,"Candy"
686620232,845.47,"Beer"
577160467,1190.13,"Hot Dog"
746551329,1252.05,"Specialty"
973642300,1314.11,"Peanuts"
904831604,1745.27,"Hot Dog"
273297101,958.74,"Popcorn"
153179631,992.23,"Specialty"
660554812,626.95,"Popcorn"
447141160,1239.19,"Beer"
561928494,2014.51,"Beer"
817603490,1195.28,"Beer"
269037373,665.45,"Candy"
901145017,1110.96,"Burger"
630361199,2526.12,"Hot Dog"
644285517,1399.16,"Peanuts"
871870454,688.55,"Specialty"
312463763,910.14,"Soda"
709351034,718.36,"Popcorn"
739757469,627.45,"Soda"
183393265,947.5,"Burger"
850430764,856.23,"Popcorn"
642915182,975.04,"Hot Dog"
423068849,753.89,"Specialty"
739663297,793.54,"Popcorn"
600020195,962.53,"Popcorn"
725699848,973.22,"Popcorn"
431832047,957.45,"Popcorn"
778386715,1267.25,"Hot Dog"
218319521,1932.5,"Soda"
770729599,1478.9,"Beer"
458686654,888.26,"Soda"
635073490,853.82,"Beer"
555172691,2222.33,"Beer"
568840463,1772.64,"Hot Dog"
687041814,1285.53,"Soda"
176180102,1114.62,"Popcorn"
956337018,897.77,"Burger"
366438223,584.79,"Burger"
405363733,805.01,"Soda"
306830537,1159.77,"Soda"
248150797,880.28,"Popcorn"
948414969,1122.47,"Popcorn"
864736407,1377.46,"Hot Dog"
986938969,597.89,"Beer"
204828198,819.89,"Beer"
739104117,1840.02,"Burger"
298253049,1431.06,"Burger"
949225215,1191.44,"Burger"
516827386,0,"Hot Dog"
674422091,1174.3,"Beer"
676429333,767.27,"Soda"
556700143,687.09,"Popcorn"
860956527,646.89,"Hot Dog"
203588857,983.57,"Soda"
714244305,959.26,"Peanuts"
385763055,867.13,"Specialty"
623666384,2064.63,"Beer"
312891298,790.3,"Soda"
750096333,912.72,"Beer"
916887939,837.52,"Soda"
447246266,1807.51,"Soda"
977257721,2310.64,"Specialty"
753256967,766.18,"Beer"
540899053,539.07,"Beer"
980294229,990.42,"Soda"
545861000,1562.13,"Popcorn"
183391766,922.89,"Specialty"
285507037,916.4,"Specialty"
732749436,1381.59,"Beer"
330341889,893.06,"Beer"
869993772,818.04,"Hot Dog"
635898842,966.02,"Hot Dog"
618255472,933.23,"Beer"
421588248,706.57,"Soda"
323906805,542.84,"Specialty"
798843567,731.59,"Beer"
204296955,708.01,"Beer"
378200870,1012.07,"Beer"
453998583,1073.36,"Beer"
763614726,1215.9,"Specialty"
149150952,953.01,"Beer"
546920088,1152.92,"Popcorn"
506164566,891.39,"Specialty"
526405715,1299.88,"Hot Dog"
592115161,862.34,"Beer"
903178158,935.67,"Peanuts"
484625939,1225.43,"Burger"
850702616,932.68,"Specialty"
964714879,0,""
461139949,944.89,"Hot Dog"
410093458,878.12,"Hot Dog"
121852287,835.94,"Beer"
848426489,672.38,"Peanuts"
105487945,963.25,"Hot Dog"
689208814,698.55,"Beer"
229051480,961.9,"Burger"
101467680,974.12,"Burger"
506022176,662.9,"Beer"
353701843,2052.55,"Beer"
845922227,706.83,"Burger"
626926881,703.24,"Hot Dog"
805309932,1177.42,"Candy"
709466349,826.97,"Soda"
426924911,972.65,"Candy"
193570434,829.61,"Beer"
198449309,1897.85,"Soda"
756501485,1721.76,"Candy"
685739503,833.64,"Peanuts"
758675362,904.38,"Soda"
666207835,1241.06,"Beer"
338617470,879.15,"Soda"
116988856,814.71,"Popcorn"
211737948,829.99,"Beer"
108963420,795.42,"Soda"
329081859,873.13,"Popcorn"
171592100,1146.66,"Hot Dog"
540622787,837.99,"Candy"
402334968,1117.29,"Burger"
188986122,968.84,"Beer"
117359348,753.42,"Beer"
927847490,716.03,"Popcorn"
433206405,1402.91,"Soda"
927501650,772.48,"Popcorn"
326100182,860.13,"Beer"
729096266,897.14,"Popcorn"
567685822,830.56,"Beer"
454364813,866.68,"Beer"
411191090,1093.58,"Specialty"
409639438,879.2,"Specialty"
388518619,946.5,"Soda"
325858454,935.15,"Hot Dog"
113090307,2720.64,"Candy"
782025274,924.27,"Soda"
930843345,822.06,"Soda"
607783610,1469.41,"Specialty"
799103760,826.49,"Popcorn"
146362670,1358.8,"Beer"
671095162,1214.43,"Beer"
272121065,816.54,"Beer"
512918470,927.88,"Beer"
958886313,851.09,"Candy"
575550794,949.05,"Beer"
409685809,1002.25,"Beer"
430925088,780.93,"Beer"
753509006,953.46,"Specialty"
771893735,1186.01,"Hot Dog"
592150417,661.97,"Beer"
136575506,1468.72,"Soda"
743715598,970.25,"Beer"
539941056,1289.86,"Beer"
768009470,906.13,"Hot Dog"
792901880,795.58,"Beer"
482384558,792.09,"Hot Dog"
373425905,785.55,"Specialty"
615907948,1382.65,"Beer"
441708472,1022.52,"Burger"
196217509,874.35,"Beer"
895483481,811.38,"Burger"
932860127,842.11,"Specialty"
146904125,941.04,"Beer"
570653613,1113.86,"Candy"
497084498,1074.28,"Soda"
231506869,1174.72,"Hot Dog"
237886036,1751.33,"Candy"
885782813,965.32,"Hot Dog"
621349575,770.43,"Beer"
394044424,1413.32,"Beer"
339100860,840.39,"Beer"
138619462,964.16,"Hot Dog"
471603138,820.43,"Burger"
125711070,779.14,"Soda"
863298438,840.31,"Burger"
774340591,1279.44,"Popcorn"
896393362,809.03,"Popcorn"
519413245,1694.13,"Specialty"
621537193,1200.41,"Beer"
435198035,1288.56,"Soda"
240627314,791.46,"Popcorn"
278630738,1106.14,"Popcorn"
273556121,1160.69,"Specialty"
914047234,2213.09,"Candy"
936947165,1319.22,"Burger"
843131235,889.49,"Beer"
811795586,1312.46,"Soda"
927818008,781.19,"Soda"
992663580,1012.73,"Soda"
539894323,1226.62,"Burger"
885742894,649.88,"Soda"
739801515,878.34,"Hot Dog"
499691877,969.56,"Soda"
298636921,877.79,"Candy"
597759053,851.72,"Hot Dog"
106324005,788.46,"Beer"
714712235,842.11,"Soda"
811317803,1249.54,"Beer"
487167759,791.19,"Peanuts"
154178520,484.65,"Peanuts"
515574113,994.44,"Soda"
450308075,1358.49,"Beer"
108126415,783.39,"Beer"
467384469,977.44,"Beer"
301270190,1182.23,"Soda"
326369289,766.59,"Specialty"
836769125,849.74,"Specialty"
560937686,994,"Soda"
308113776,769.07,"Beer"
524046240,765.54,"Beer"
594056098,846.46,"Popcorn"
716660479,1343.2,"Popcorn"
200286650,993.54,"Candy"
978339384,960.75,"Specialty"
330767537,2151.94,"Beer"
153900748,845.71,"Beer"
773671914,1646.98,"Beer"
753657169,686.92,"Popcorn"
889704930,937.19,"Burger"
758954841,908.68,"Beer"
499425814,789.77,"Specialty"
643717490,893.13,"Beer"
557476513,801.83,"Hot Dog"
330321723,1219.48,"Beer"
998847000,620.09,"Burger"
476378718,940.91,"Burger"
717521060,882.57,"Burger"
648711214,663.01,"Beer"
760277779,831.03,"Hot Dog"
228313532,1102.25,"Hot Dog"
961470102,784.25,"Beer"
398216397,1269.52,"Soda"
409575315,1231.15,"Beer"
528890293,922.3,"Soda"
498547097,981.61,"Peanuts"
275668758,920.25,"Popcorn"
874076350,1230.16,"Soda"
144246864,816.35,"Beer"
930606013,865.37,"Candy"
706849822,935.37,"Beer"
977346502,1101.41,"Soda"
109391758,791.64,"Hot Dog"
454538909,1212.17,"Peanuts"
882780883,795.05,"Beer"
701237284,1240.49,"Beer"
597172101,1256.56,"Candy"
663717818,932.53,"Hot Dog"
518285065,926.84,"Beer"
891114807,999.41,"Beer"
390611433,1095.86,"Soda"
162385630,697.72,"Candy"
270131556,940.42,"Beer"
976818874,1324.49,"Popcorn"
592769682,1216.87,"Beer"
295569394,820.07,"Beer"
773528664,652.21,"Soda"
942382578,847.67,"Burger"
559279928,446.62,"Specialty"
652045837,780.09,"Burger"
664713951,2195.07,"Specialty"
639580916,859.98,"Popcorn"
744030378,902.13,"Burger"
415857211,1362.85,"Candy"
196514093,866.71,"Popcorn"
894955256,1253.22,"Specialty"
545388953,932.4,"Hot Dog"
420874298,1927.21,"Beer"
759418729,982.8,"Beer"
457505952,675.51,"Burger"
357862437,698.46,"Burger"
453101762,2285.1,"Beer"
937199561,1941.71,"Candy"
795892382,769.4,"Beer"
860162942,872.09,"Peanuts"
971770807,1387.27,"Soda"
622831136,1129.52,"Beer"
616858415,904.3,"Beer"
472073284,918.45,"Popcorn"
310849297,909.75,"Peanuts"
844025274,1339.15,"Hot Dog"
796939544,899.73,"Hot Dog"
359933127,1153.34,"Hot Dog"
662540427,1384.7,"Popcorn"
832050701,814.22,"Beer"
932771627,675.05,"Hot Dog"
761521019,1158.58,"Specialty"
507285592,1173.91,"Soda"
135272169,1805.48,"Burger"
419262422,859.48,"Beer"
373181337,1337.74,"Hot Dog"
144225732,912.51,"Specialty"
257508631,1251.22,"Beer"
225945789,1125.8,"Popcorn"
199505642,899.97,"Popcorn"
837674243,840.97,"Soda"
121714148,814.2,"Hot Dog"
689892606,777.09,"Hot Dog"
916739568,1284.86,"Burger"
274333042,798.93,"Burger"
630217399,1208.66,"Burger"
475027825,1010.52,"Candy"
929283836,1292.56,"Hot Dog"
933177541,1759.64,"Beer"
526624572,896.49,"Hot Dog"
506262780,1720,"Candy"
996792697,926.3,"Hot Dog"
578941608,906.92,"Peanuts"
242392080,1925.17,"Soda"
588913965,722.74,"Beer"
990076753,1342.94,"Peanuts"
800021714,1361.02,"Beer"
303418619,778.53,"Popcorn"
289613372,803.25,"Soda"
216747955,2256.61,"Beer"
475097865,1214.12,"Popcorn"
912099585,919.95,"Popcorn"
769260509,1275.39,"Beer"
825054156,759.98,"Soda"
634984382,760.84,"Beer"
455258130,2548.4,"Burger"
793021261,1814.89,"Hot Dog"
558772911,1098.9,"Specialty"
723892807,1497.19,"Popcorn"
847709899,784.84,"Soda"
104898784,1178.22,"Soda"
632397564,848.94,"Beer"
173976398,834.42,"Specialty"
781700301,1819.44,"Soda"
131684650,601.25,"Soda"
205669688,717,"Beer"
935523888,825.34,"Burger"
817046281,1148.69,"Beer"
198479595,559.01,"Hot Dog"
341961985,1324.35,"Beer"
747886812,703.2,"Candy"
161748916,734.74,"Soda"
112810672,841.6,"Candy"
523263655,814.85,"Peanuts"
330136988,872.25,"Hot Dog"
354659894,1227.3,"Soda"
848426193,778.8,"Hot Dog"
277332617,991.88,"Specialty"
357666926,676.52,"Beer"
846548948,707.44,"Beer"
529852379,941.99,"Beer"
510786414,1211.28,"Burger"
124909945,1395.95,"Specialty"
733704535,1178.38,"Burger"
468126400,921.49,"Candy"
931084544,889.08,"Burger"
279940317,939.83,"Specialty"
348999526,848.17,"Peanuts"
380927129,1203.38,"Hot Dog"
350006872,844.46,"Specialty"
794409441,822.48,"Beer"
273138177,1860.59,"Soda"
942642279,870.68,"Beer"
198358902,836.95,"Burger"
784740705,622.27,"Hot Dog"
744431189,951.17,"Soda"
124886252,2405.47,"Burger"
531770824,820.82,"Candy"
333104195,760.28,"Hot Dog"
281696615,844.69,"Soda"
795935564,1244.76,"Burger"
666341235,791.98,"Peanuts"
372256072,583.77,"Hot Dog"
120526864,659.14,"Soda"
705527183,706.73,"Beer"
581126726,977.33,"Popcorn"
152841618,1188.02,"Soda"
524970680,956.89,"Hot Dog"
896562660,962.55,"Peanuts"
734846511,1342.35,"Beer"
688113652,746.85,"Beer"
275539177,1144.35,"Beer"
343241743,760.6,"Beer"
398692232,1218.49,"Specialty"
480160249,785.97,"Hot Dog"
940012791,2714.98,"Hot Dog"
191034577,1208.78,"Beer"
440980796,1083.05,"Popcorn"
486626303,835.73,"Beer"
816459574,1712.19,"Soda"
918875128,967.48,"Beer"
768174725,871.84,"Specialty"
204994992,740.26,"Beer"
119121757,1351.87,"Popcorn"
247557951,1320.02,"Candy"
925617779,945.91,"Burger"
161489712,892.69,"Soda"
741105839,691.67,"Candy"
634608774,957.42,"Beer"
267926695,869.02,"Hot Dog"
964257869,410.45,"Specialty"
976514701,786.17,"Specialty"
173372208,970.94,"Beer"
170769561,1244.07,"Peanuts"
206444304,1824.89,"Beer"
115489966,895.54,"Soda"
336933900,1322.04,"Beer"
635930820,654.51,"Burger"
722940013,838.55,"Popcorn"
617764160,1339.83,"Popcorn"
916150659,929.89,"Popcorn"
389620205,933.18,"Beer"
823449233,766.72,"Soda"
156664663,955.06,"Candy"
463256700,953.98,"Burger"
786941678,769.62,"Beer"
982666995,930.08,"Hot Dog"
501697985,921.73,"Hot Dog"
968872715,1321.04,"Soda"
487572195,1392.05,"Specialty"
769417719,946.96,"Peanuts"
616472237,990.58,"Hot Dog"
838277819,1228.75,"Specialty"
688432849,804.14,"Hot Dog"
705668844,776.06,"Soda"
393241067,1365.99,"Hot Dog"
902982834,1240.62,"Candy"
381686293,701.17,"Soda"
595744268,2154.04,"Hot Dog"
120902496,1981.11,"Hot Dog"
769737452,1438.12,"Hot Dog"
866376047,800.8,"Beer"
521356958,976.7,"Beer"
982607145,1616.35,"Burger"
445897940,806.66,"Candy"
919942150,1306.61,"Beer"
530196102,1194.99,"Beer"
730649495,958.36,"Soda"
115744717,784.35,"Hot Dog"
599173666,734.68,"Specialty"
198725473,1420.91,"Specialty"
556880778,1162.15,"Beer"
597553381,983.25,"Soda"
968388056,1194.84,"Hot Dog"
522877615,990.28,"Beer"
114817248,1610.78,"Popcorn"
254112692,911.75,"Hot Dog"
295691036,1255.21,"Hot Dog"
132358696,1480.51,"Candy"
232718710,971.12,"Peanuts"
110210542,1287.88,"Popcorn"
653836407,756.72,"Soda"
867838679,942.96,"Beer"
945624975,0,"Beer"
323441090,1184.28,"Soda"
955037851,1189.32,"Burger"
611735523,1290.53,"Soda"
368288247,755.98,"Burger"
739516190,895.88,"Burger"
223233092,903.15,"Soda"
891045062,997.94,"Beer"
200129888,880.36,"Popcorn"
330198460,771.64,"Specialty"
256555138,793.08,"Burger"
869748521,1263.02,"Soda"
827667046,887.08,"Specialty"
968143613,787.7,"Beer"
321963950,1944.28,"Beer"
411007910,0,""
844985941,891.35,"Burger"
621895790,1294.43,"Beer"
364484440,783.2,"Hot Dog"
328532680,913.71,"Soda"
384665424,1339.3,"Specialty"
512230307,1882.3,"Soda"
382620462,979.02,"Candy"
294979769,819.33,"Specialty"
254947948,775.41,"Soda"
334941472,740.47,"Peanuts"
801464524,1479.75,"Beer"
148180810,857.32,"Soda"
728698824,977.25,"Burger"
727177336,991.19,"Burger"
785988606,608.16,"Beer"
133306909,1196.79,"Burger"
709327452,867,"Specialty"
822600672,1309.82,"Burger"
589803209,1882.74,"Popcorn"
738324948,2495.81,"Beer"
804937241,1318.04,"Popcorn"
254157579,1431.81,"Beer"
825736051,999.03,"Hot Dog"
168534201,926.12,"Popcorn"
941679531,2486.75,"Popcorn"
421943302,977.33,"Soda"
552966692,808.65,"Beer"
480327377,998.14,"Specialty"
307546230,1330.29,"Soda"
230373457,778.93,"Peanuts"
493892955,844.52,"Specialty"
104782683,629.67,"Beer"
280627875,707.24,"Hot Dog"
391947774,736.7,"Hot Dog"
138974866,770.59,"Soda"
684584931,663.7,"Beer"
288651396,777.97,"Popcorn"
780790385,1647.96,"Burger"
748676684,1257.47,"Popcorn"
517066965,1365.64,"Soda"
969068870,798.49,"Popcorn"
229868875,800.12,"Candy"
987549507,1129.2,"Popcorn"
647005814,768.29,"Beer"
593500071,952.43,"Soda"
653191486,736.33,"Specialty"
957970648,870.38,"Hot Dog"
471066066,1232.44,"Soda"
746047371,888.67,"Soda"
958055248,1232.64,"Hot Dog"
991998601,1280.47,"Popcorn"
769996088,982.95,"Popcorn"
815530451,789.37,"Beer"
738178817,1167.78,"Beer"
392721092,758.7,"Popcorn"
946913130,961.96,"Soda"
490619558,789.9,"Popcorn"
834392458,743.84,"Beer"
113481825,832.13,"Popcorn"
816173064,1372.03,"Soda"
